x1,x2,f_best
1.8954791170056167,-1.9740295306866757,1402024.8738798262
2.094795705532926,-1.9939225835940961,1443162.7037347804
1.4671301631809275,-1.9260318301801502,971916.9681375646
2.101943925166938,-1.9823421886842567,1317481.155836702
1.4970876089824943,-1.9947745912099943,1628765.661780446
1.4739792215941234,-1.9807681761583025,1454417.6769596513
1.5639879917331232,-1.984235773170171,1541460.8791713892
1.9781101214617403,-1.9790914743585835,1399346.6651087494
1.8552626972017747,-1.8918625278342776,782709.655153512
2.102643527691118,-1.9910249941272478,1403796.4544612758
1.2693965286966407,-1.9743362853585773,1212839.6330499277
1.825681277779541,-1.9994429922982184,1729304.4794198724
1.2892380428529573,-1.9310334055503977,898808.6043620387
1.7748842817512411,-1.9043309151918464,872171.0766098403
1.5490293580228585,-1.9903189442634401,1605280.326076577
1.833448967307688,-1.9470097831125424,1174107.582188086
2.110928154071532,-1.9268201200562114,871620.5127097121
1.6957688230533177,-1.9945562643302066,1694461.0245704225
1.7051238626967176,-1.992769270962464,1672225.3057166107
1.618632244857881,-1.922958392197725,996848.4011712582
1.2987521779237943,-1.9896419521733808,1391099.6446704625
2.070827361625337,-1.9583014781745518,1131216.2665260807
1.7347288418624647,-1.9828779826292018,1552739.4618928242
2.2316818180682283,-1.9311784874824123,802846.51329288
1.7806811198283086,-1.991609283365058,1647248.435437341
1.7666946048922219,-1.991682533628063,1651540.323558167
1.6810675914775235,-1.9512595456459585,1232413.5188873352
1.12605621577223,-1.958965300105363,938241.621414453
1.8888827425317216,-1.993849905205877,1626592.0425847536
1.3362920473745787,-1.969870374910443,1237758.0503214442
2.1542122495740736,-1.9518685572727321,1007499.7984025701
1.188203660815769,-1.9978383255556125,1336039.1988104978
1.389206482806458,-1.977323747798319,1354935.6474338383
1.4792007733464718,-1.957190910486005,1226211.9254465124
1.5367082200953437,-1.987385953291022,1564846.2665015191
1.1316114452383066,-1.9994561936326856,1271944.975883447
2.213414310387477,-1.9935272858121562,1291993.2483769895
1.8120812878732968,-1.9603902564354296,1301517.9505113424
1.3910739450180332,-1.9613217839274697,1206204.3436931625
1.8200512436352287,-1.9505509634704257,1208943.2840336377
1.5785802122337986,-1.977608904143485,1473589.278383822
1.467143090798027,-1.9844617549079004,1489845.9231539501
1.4813698009240719,-1.9995111281377735,1675681.6656945096
1.9691777830432784,-1.9871222442397727,1491899.869518666
1.245803737238396,-1.984303625395439,1278177.9468791839
1.8630390261912582,-1.9671176487774638,1348249.0478060695
2.028093546085656,-1.8784168016907268,653807.7408164284
1.4383352319005653,-1.9872082250280638,1498811.810789841
1.8091512164982184,-1.9091348143532687,897247.750388196
1.1148764750412337,-1.9943772503066595,1201643.6827857764
1.3688665889113398,-1.9674466455059716,1243776.3396347153
1.5273371654281935,-1.993082629584239,1626911.5749141846
2.0565552666416984,-1.9444168413241485,1032805.6985145555
2.011202307658495,-1.9787901201897933,1369281.9727481327
1.6794501717256134,-1.9963181946430244,1715976.8732499976
1.90041380947864,-1.9636331859121496,1296513.902349227
2.0834554102535545,-1.9579429812913425,1117557.4164660757
2.0157569206463215,-1.994655542754576,1534821.0116873079
2.0662866645688043,-1.9881797967211812,1413601.7996039456
1.807504955796337,-1.9894600338016442,1613159.4519674983
1.4243995619719687,-1.9831811652085363,1444126.3240658902
2.307808020563386,-1.967334348223828,958435.7548557282
1.8959575917358142,-1.998753346791618,1682050.4674663113
1.0121165051235206,-1.9828689155084631,968483.7025046779
1.1468200166184292,-1.9108543210410698,676987.4571501724
2.1277291382388626,-1.8665802462359693,557205.6263049645
1.7634328669965331,-1.9977104294946768,1727500.0659761
2.137272911813197,-1.9399399114796525,937621.9802164646
1.4453903934671937,-1.983548399981989,1464244.4673891764
1.836444452335106,-1.9789271373643273,1482195.4733446396
1.807910589552605,-1.9367574625160175,1096361.2799945318
1.2678882406945196,-1.9915239558540965,1374740.7521785947
1.6997999764587641,-1.9134832147263214,936971.4443894322
1.5839262306061634,-1.9384378286753332,1107819.1328543648
1.6356525558625536,-1.9987515532799602,1740650.8284808984
1.891933828415178,-1.9945793885802878,1633483.5587230413
2.1675636234230193,-1.9864864292375648,1283002.5507395775
1.9229406815882757,-1.9820028945672747,1469731.0002558832
1.7114211865273248,-1.9999446004228751,1763139.8509942505
1.6407649565785274,-1.9620628015473025,1329538.3753569282
1.5813102099857201,-1.941406210305169,1131323.907465759
1.301020876863852,-1.9734577578131463,1237068.1481479586
2.1182833392578813,-1.8997158372964098,712218.7229470474
2.0402739137688073,-1.9861377037440637,1418303.5259856724
1.9659279650613475,-1.9447922989592996,1095739.9001527664
1.2080333835583401,-1.9439372507360189,917487.9469227026
1.3249580254595408,-1.9739558363869214,1264822.2904147739
1.5160706654437321,-1.9895929125867875,1579174.882412463
1.5680434883427643,-1.9552452860688492,1247376.0742802091
1.8646076812811883,-1.9886925221852172,1579318.55145929
1.5043967662558098,-1.9938436310953565,1622319.2637872912
1.7016518952389448,-1.99769035442309,1734202.8434998535
1.5441304428110838,-1.9528813598740897,1217602.2240673122
2.1050193912856896,-1.9897503783954913,1387985.992689615
1.2205615881481462,-1.9279394293592613,826727.5694892438
1.8631225505962572,-1.9915938453107853,1614286.034755007
1.1214717002477066,-1.9884466296481662,1159026.204233122
2.1130882049776636,-1.9592015037857466,1101585.3869370783
1.958827995404313,-1.9942960523147484,1581649.0634482517
1.3152718259880651,-1.9730550450118445,1247266.3310281232
